customer_id,amount_requested,birth_date,status,residence_rent_or_own,monthly_rent_amount,bank_account_direct_deposit,application_when,loan_duration,payment_ach,num_payments,payment_amount,amount_approved,duration_approved,payment_amount_approved,address_zip,email,bank_routing_number,email_duration,residence_duration,bank_account_duration,payment_frequency,home_phone_type,other_phone_type,how_use_money,monthly_income_amount,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,flgGood
9f1d9957c7,300,1984-04-15,Approved,True,600,True,2011-01-19 18:12:12,8,True,17,39.7,300,8,33.59,83616,IsabelleTSmith@bing.com,123103716,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Other,1500,530,557,615,653,601,Bad
bfbe8605a7,500,1949-05-28,Approved,False,386,True,2011-01-19 18:32:36,5,True,5,193.91,500,5,171.47,83204,LauraTPinion@aol.com,324173710,1 year or more,3+ years,6 months or less,Monthly,Mobile,Home,Other,1000,613,516,545,658,592,Good
fdad7630df,400,1958-10-09,Approved,False,976,True,2011-01-19 23:35:40,5,True,10,73.74,400,5,66.07,84075,RuthDTillman@bing.com,124002971,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Other,1384,538,611,620,680,644,Bad
08a3e0ca08,800,1969-03-11,Approved,True,425,True,2011-01-20 16:06:54,5,True,10,92.17,500,5,82.58,83201,KariJReece@bing.com,52173464,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,5200,645,519,550,641,593,Bad
ee1d1531f0,800,1971-01-09,Approved,False,325,True,2011-01-20 17:12:44,8,True,17,105.88,800,8,89.57,83401,StephenSRedmond@hotmail.com,124103799,1 year or more,1-2 years,7-12 months,Bi-weekly,Mobile,Mobile,Other,1070,541,577,614,578,617,Bad
348442a0a3,400,1931-06-19,Approved,False,479,True,2011-01-21 13:33:52,5,True,5,155.12,400,5,155.12,83252,YvonneKBelz@hotmail.com,123103729,1 year or more,3+ years,3+ years,Monthly,Home,,Other,1879,768,544,584,680,609,Good
a4f207cd76,350,1986-01-15,Approved,True,250,True,2011-01-21 14:47:34,5,True,5,135.73,350,5,135.73,83201,AnneJCarroll@bing.com,322077795,3 months or less,6 months or less,3+ years,Monthly,Mobile,,Other,670,645,503,544,629,550,Bad
044aab634b,500,1949-01-21,Approved,True,605,False,2011-01-22 09:00:03,5,True,10,92.17,500,5,92.17,84103,ThomasMWashington@hotmail.com,123271978,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,1378,645,568,633,682,625,Good
a934374fe4,500,1971-08-04,Approved,False,1375,True,2011-01-22 09:04:59,5,True,10,92.17,500,5,92.17,84041,JohnAShaw@gmail.com,324377613,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Home,Other,2000,546,588,602,680,624,Bad
1aecb0e33e,500,1969-12-03,Approved,True,200,True,2011-01-22 13:37:51,5,True,10,94.7,500,5,94.7,84780,AmandaJHood@hotmail.com,324377516,1 year or more,3+ years,7-12 months,Semi-monthly,Mobile,Home,Other,8000,541,588,623,661,610,Good
0532e99235,800,1969-04-02,Approved,True,750,True,2011-01-22 21:47:58,8,True,6,171.75,500,6,171.75,83642,MichelleSPartin@aol.com,324173383,1 year or more,1-2 years,3+ years,Monthly,Home,Mobile,Other,3212,716,501,521,668,561,Bad
8dd4a7ff6d,500,1988-06-21,Approved,True,0,True,2011-01-23 13:37:21,5,True,10,92.17,500,5,92.17,83705,DebraRHundley@aol.com,124103799,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,,Other,1300,562,612,624,696,597,Bad
4f4871bcaf,400,1971-12-23,Approved,False,1650,True,2011-01-23 13:39:47,5,True,10,73.74,400,5,73.74,84065,AngelaSTaylor@hotmail.com,324379705,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Home,Other,5800,760,673,721,752,637,Good
c68faaf191,700,1980-07-13,Approved,True,630,True,2011-01-23 19:25:36,8,True,17,92.64,700,8,92.64,84084,WhitneyLMetz@bing.com,324377516,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,Work,Other,1800,523,564,616,657,591,Bad
14a40f2071,500,1984-08-11,Approved,True,500,False,2011-01-24 08:53:22,6,True,13,77.39,500,6,77.39,83644,AmandaBRichardson@bing.com,123103732,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,1920,586,521,540,679,584,Good
23c7a4054a,800,1969-01-29,Approved,False,1800,True,2011-01-24 09:22:38,8,True,17,105.88,800,8,105.88,84790,JoJPeters@yahoo.com,124001545,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,,Other,3794,661,570,576,680,613,Good
0f9800a7ff,400,1986-10-29,Approved,False,897,False,2011-01-24 09:43:23,3,True,6,110.78,400,3,110.78,84414,AudreyDStill@bing.com,324377516,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Other,4400,754,608,640,686,623,Good
243dbe8303,500,1951-08-31,Approved,False,1200,True,2011-01-24 10:16:40,4,True,8,108.48,500,4,108.48,84120,IreneBJohnston@gmail.com,324079500,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Mobile,Other,2720,586,595,632,700,621,Bad
1a2e91d821,800,1974-06-19,Approved,False,916,True,2011-01-24 13:49:13,5,True,10,92.17,500,5,92.17,84042,KelleyJKieffer@aol.com,324079555,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,5340,732,551,553,679,600,Bad
f54c8db088,500,1967-04-10,Approved,False,187,True,2011-01-24 15:34:48,5,True,10,94.7,500,5,94.7,84752,CarmenBIrizarry@hotmail.com,124002971,1 year or more,3+ years,6 months or less,Semi-monthly,Mobile,,Other,1480,530,607,655,710,589,Good
7a95677ac3,800,1961-11-18,Approved,False,570,True,2011-01-24 17:13:32,8,True,13,77.39,500,6,77.39,83201,AlexanderMOlmstead@bing.com,124103799,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Other,2650,560,586,604,680,640,Bad
fd15ed8523,600,1954-08-06,Approved,False,876,True,2011-01-25 07:32:39,5,True,10,92.17,500,5,92.17,83201,LilyAStandifer@aol.com,324173736,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,4300,669,516,545,680,573,Good
8d01a6418d,600,1955-12-03,Approved,False,756,True,2011-01-25 14:42:49,5,True,5,193.91,500,5,193.91,84724,JosephAWeiss@yahoo.com,324079555,4-12 months,3+ years,3+ years,Monthly,Home,,Other,4280,539,568,590,680,611,Bad
2a15bf4b08,700,1940-09-04,Approved,True,1050,True,2011-01-25 15:06:48,5,True,5,271.47,700,5,271.47,84302,DeborahMBurke@hotmail.com,324377516,1 year or more,6 months or less,3+ years,Monthly,Home,Mobile,Other,2795,713,594,647,665,626,Bad
6c739dc243,300,1984-04-01,Approved,True,312,True,2011-01-25 18:39:07,3,True,6,81.6,300,3,81.6,83704,GailDThomas@yahoo.com,123103716,1 year or more,6 months or less,1-2 years,Bi-weekly,Mobile,,Other,1900,638,552,586,603,580,Good
8cbef7a0fe,300,1969-02-03,Approved,True,879,False,2011-01-25 18:57:56,6,True,13,46.43,300,6,46.43,84081,GladysGDavis@gmail.com,124001545,1 year or more,7-12 months,6 months or less,Bi-weekly,Home,,Bills,2390,536,526,501,649,575,Bad
1891881aeb,500,1948-12-10,Approved,False,785,True,2011-01-25 23:03:32,5,True,5,193.91,500,5,193.91,83854,AndrewLCastro@yahoo.com,125100089,1 year or more,3+ years,3+ years,Monthly,Mobile,Home,Car,2450,616,597,646,683,626,Good
da6f8ede35,500,1958-08-04,Approved,True,650,True,2011-01-26 03:42:41,6,True,12,84.03,500,6,84.03,83703,CamilleRBrumfield@hotmail.com,124103799,1 year or more,3+ years,3+ years,Semi-monthly,Home,Mobile,Bills,4450,542,562,565,680,603,Good
f89e773fd0,800,1962-01-14,Approved,True,1600,False,2011-01-26 10:19:00,5,True,10,151.51,800,5,151.51,84092,LanceLAnderson@bing.com,124302150,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Home,Bills,3000,582,645,685,733,660,Good
9af5ad1b1b,500,1953-02-15,Approved,False,1200,True,2011-01-26 11:02:01,5,True,10,92.17,500,5,92.17,84404,JimRMarshall@gmail.com,51400549,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Car,2786,568,578,565,680,616,Bad
28baca3b62,400,1950-08-17,Approved,False,0,True,2011-01-26 15:32:04,8,True,8,115.88,400,8,115.88,83338,MargaretMParnell@hotmail.com,124103799,1 year or more,3+ years,3+ years,Monthly,Mobile,Home,Bills,1334,568,612,660,709,639,Good
330d2bf9cc,700,1974-12-28,Approved,True,0,True,2011-01-26 22:39:10,8,True,13,77.39,500,6,77.39,84074,MelissaHRoberson@aol.com,51000017,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills,1600,506,532,563,680,597,Bad
2de8845b09,800,1975-11-12,Approved,True,300,True,2011-01-27 08:14:56,8,True,13,77.39,500,6,77.39,84115,SamanthaCOliver@hotmail.com,324078268,1 year or more,3+ years,3+ years,Bi-weekly,Work,Mobile,Medical,2200,664,520,565,621,570,Bad
bbaaabdf0f,650,1984-08-09,Approved,True,500,True,2011-01-27 12:02:06,5,True,5,193.91,500,5,193.91,84058,EstherRPuckett@aol.com,124000737,1 year or more,1-2 years,6 months or less,Monthly,Mobile,,Rent,2600,297,625,670,720,625,Good
b98426f32b,700,1966-10-01,Approved,True,1395,False,2011-01-28 08:36:23,5,True,10,92.17,500,5,92.17,84047,CatherineTHawks@aol.com,124002971,1 year or more,1-2 years,6 months or less,Bi-weekly,Home,Mobile,Other,6000,601,600,631,663,616,Bad
d974720387,300,1973-03-02,Approved,True,500,True,2011-01-28 09:18:05,8,True,16,42.66,300,8,42.66,84720,MarieFJanes@hotmail.com,124002971,1 year or more,3+ years,6 months or less,Semi-monthly,Mobile,,Medical,3350,601,534,555,666,584,Good
06d036fe7a,800,1966-03-21,Approved,True,200,True,2011-01-28 09:31:12,8,True,17,105.88,800,8,105.88,83221,FrankSWright@yahoo.com,124000054,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills,3544,613,551,592,680,608,Bad
02309382cf,300,1957-08-25,Approved,False,0,False,2011-01-28 10:09:33,5,True,5,116.34,300,5,116.34,84403,KeturahJWood@gmail.com,324377613,1 year or more,3+ years,3+ years,Monthly,Home,,Bills,753,536,590,634,668,621,Good
c55aed6a9e,600,1959-12-21,Approved,True,600,True,2011-01-28 10:26:48,8,True,13,77.39,500,6,77.39,84041,JuanaJClark@gmail.com,124002971,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Bills,2200,497,553,590,613,595,Bad
a37099ef27,800,1973-08-14,Approved,True,680,False,2011-01-28 13:22:52,8,True,17,105.88,800,8,105.88,84119,AliceWSutcliffe@yahoo.com,324379705,1 year or more,7-12 months,1-2 years,Bi-weekly,Mobile,,Bills,1400,523,579,602,672,599,Bad
b908409e65,800,1965-08-01,Approved,True,0,True,2011-01-29 10:54:33,8,True,13,77.39,500,6,77.39,84044,VeronicaFKirkham@hotmail.com,324377202,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,,Other,3200,601,552,601,597,571,Bad
e7cc872711,300,1980-09-24,Approved,False,786,True,2011-01-29 12:58:19,8,True,17,39.7,300,8,39.7,84414,JackJIkeda@yahoo.com,324377516,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Car,2100,741,574,596,680,629,Good
746f59332e,700,1962-08-21,Approved,True,780,True,2011-01-29 16:23:13,6,True,6,240.46,700,6,240.46,84123,EricaDJohnson@aol.com,324377862,1 year or more,3+ years,3+ years,Monthly,Home,,Bills,3200,601,618,613,663,627,Bad
494fb20e3b,800,1970-09-10,Approved,True,850,False,2011-01-30 16:17:09,6,True,6,171.75,500,6,171.75,83646,HeidiDBacon@gmail.com,324173626,1 year or more,1-2 years,6 months or less,Monthly,Mobile,Mobile,Other,2600,620,521,543,672,597,Good
8aa902e04d,800,1966-03-01,Approved,True,900,True,2011-01-30 20:17:29,6,True,13,123.82,800,6,123.82,84067,MatthewPMcClay@aol.com,124001545,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills,2600,559,556,567,635,611,Good
7d2cb6a64c,500,1965-02-14,Approved,False,1200,True,2011-01-31 10:42:01,5,True,10,94.7,500,5,94.7,57106,BruceCFletcher@aol.com,91400046,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,Work,Bills,1880,596,580,569,680,613,Bad
4b1a6495b8,800,1968-04-07,Approved,False,600,True,2011-01-31 16:58:41,8,True,17,105.88,800,8,105.88,84047,JohnMBowman@hotmail.com,124001545,1 year or more,3+ years,6 months or less,Bi-weekly,Home,Work,Other,2000,751,560,624,624,621,Bad
cdcbd59d83,800,1963-10-07,Approved,True,1100,True,2011-01-31 17:04:46,5,True,10,147.47,800,5,147.47,84120,JanieRWeaver@aol.com,124002971,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Home,Car,3280,661,624,667,679,641,Bad
6fc1957477,500,1971-03-24,Approved,False,850,True,2011-01-31 17:26:37,6,True,13,77.39,500,6,77.39,57032,MarilynNLilley@bing.com,91408501,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Bills,1250,336,586,579,680,628,Bad
f9247db1d6,800,1954-06-16,Approved,False,750,True,2011-02-01 13:00:11,8,True,16,113.77,800,8,113.77,84054,JosephSFincher@hotmail.com,124302150,1 year or more,3+ years,1-2 years,Semi-monthly,Work,Mobile,Rent,1100,530,549,548,680,619,Good
778a98ac3d,800,1970-04-03,Approved,False,750,True,2011-02-01 17:59:57,8,True,8,231.76,800,8,231.76,83687,PamCPalacios@bing.com,123103732,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills,3113,507,602,638,668,636,Bad
55a14ef410,400,1970-08-26,Approved,True,350,False,2011-02-02 07:35:21,6,True,6,137.4,400,6,137.4,83687,CherylSHopkins@yahoo.com,324172630,1 year or more,1-2 years,6 months or less,Monthly,Mobile,,Medical,3200,655,595,625,692,622,Bad
ce227eaf55,500,1977-03-08,Approved,True,1000,True,2011-02-02 08:54:05,6,True,13,77.39,500,6,77.39,84010,PamelaBNorthington@aol.com,324377516,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,,Bills,1500,565,613,636,644,593,Good
2a15ec5a73,600,1963-01-23,Approved,True,100,True,2011-02-02 14:29:03,6,True,13,92.87,600,6,92.87,84003,PatriciaAThompson@gmail.com,124301025,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Car,2000,615,594,613,680,632,Good
3c3016cf3e,300,1979-03-30,Approved,False,0,True,2011-02-02 15:16:08,3,True,6,81.6,300,3,81.6,83221,LauraJChapman@bing.com,123103716,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,Home,Car,1600,530,555,616,650,610,Bad
3da17c9cb1,600,1951-03-03,Approved,True,550,True,2011-02-02 18:15:05,5,True,10,94.7,500,5,94.7,83347,MichelleBJohnson@gmail.com,124101555,1 year or more,3+ years,6 months or less,Semi-monthly,Mobile,Work,Medical,2060,586,560,564,666,613,Bad
59d02b8afc,300,1974-04-16,Approved,True,500,True,2011-02-03 07:02:01,3,True,3,170.81,300,3,170.81,83843,DarlaCFreda@gmail.com,123103729,1 year or more,1-2 years,1-2 years,Monthly,Mobile,Work,Medical,3026,732,519,550,661,601,Bad
46b8f92e36,500,1972-04-30,Approved,False,1033,True,2011-02-03 09:48:10,6,True,13,77.39,500,6,77.39,83401,TracyWVanhoose@bing.com,324173150,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Medical,2600,566,527,560,680,576,Good
b3d1bc6934,500,1978-05-06,Approved,True,0,True,2011-02-03 11:20:21,5,True,10,92.17,500,5,92.17,84015,AngelaGJacobson@hotmail.com,124000054,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Home,Car,1032,486,546,592,639,583,Bad
464c4e6887,500,1941-09-27,Approved,True,300,True,2011-02-03 12:15:05,6,True,6,171.75,500,6,171.75,83325,MichaelSLiang@hotmail.com,123103729,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills,2777,713,530,544,643,590,Good
ece2206b7b,300,1961-01-27,Approved,False,0,True,2011-02-03 12:27:37,6,True,13,46.43,300,6,46.43,83204,FayeBMcDonald@aol.com,124103799,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Medical,1324,642,528,517,654,595,Good
b138d2286b,800,1975-08-29,Approved,True,675,True,2011-02-03 12:51:06,3,True,6,136.0,500,3,136.0,84058,JennaRTucker@hotmail.com,124002971,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,,Bills,3000,536,582,609,654,602,Bad
38fa025000,300,1986-04-03,Approved,True,680,True,2011-02-03 13:01:27,4,True,8,65.09,300,4,65.09,83713,MartaMFontaine@bing.com,123271978,1 year or more,6 months or less,1-2 years,Bi-weekly,Mobile,,Other,1300,521,615,669,724,590,Bad
0d39540ab9,500,1945-10-02,Approved,False,2100,False,2011-02-03 14:44:23,3,True,6,138.48,500,3,138.48,84010,JohnJCaldwell@hotmail.com,124001545,1 year or more,3+ years,1-2 years,Semi-monthly,Home,Mobile,Car,5610,660,577,587,680,612,Bad
ec5220c03e,600,1976-06-24,Approved,False,0,True,2011-02-03 14:53:07,5,True,10,92.17,500,5,92.17,84005,EdithJSoto@bing.com,124001545,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,,Bills,4446,573,602,646,703,632,Good
ebe4a4fe61,800,1965-06-24,Approved,True,350,True,2011-02-03 15:55:16,5,True,10,92.17,500,5,92.17,83301,BarbaraRRector@gmail.com,124103799,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,,Bills,2148,763,521,558,670,592,Bad
9e82e27323,500,1967-08-06,Approved,False,700,True,2011-02-04 08:49:50,6,True,6,171.75,500,6,171.75,57107,CharityBBillingsley@hotmail.com,91408899,1 year or more,3+ years,7-12 months,Monthly,Mobile,,Bills,5500,423,566,572,657,607,Bad
e298baae1c,300,1951-08-24,Approved,False,0,True,2011-02-04 09:24:17,5,True,5,116.34,300,5,116.34,83661,ByronLStokes@hotmail.com,123103729,1 year or more,3+ years,3+ years,Monthly,Work,,Bills,1730,583,577,595,680,622,Good
83a0185d29,800,1981-09-16,Approved,True,250,False,2011-02-04 09:47:41,8,True,13,77.39,500,6,77.39,84106,RoseSMcCoy@yahoo.com,124000737,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Mobile,Car,1800,546,522,579,655,572,Bad
8c02692f55,800,1943-05-29,Approved,False,1114,True,2011-02-04 12:38:47,8,True,6,274.81,800,6,171.75,84010,AdelaJAustin@aol.com,124302150,1 year or more,3+ years,3+ years,Monthly,Mobile,,Other,3062,670,543,538,680,592,Bad
0e088a2c55,500,1975-06-27,Approved,True,400,True,2011-02-05 06:14:48,5,True,10,92.17,500,5,92.17,84780,ReneeMChism@yahoo.com,124001545,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Bills,2800,583,556,584,669,595,Bad
90fb948b4a,800,1951-10-26,Approved,True,170,True,2011-02-05 20:32:05,8,True,8,231.76,800,8,231.76,83501,JamieCMassey@bing.com,124000054,4-12 months,3+ years,3+ years,Monthly,Mobile,,Other,713,734,570,590,680,623,Good
227e234ef0,800,1947-09-05,Approved,True,959,True,2011-02-06 15:34:38,8,True,8,231.76,800,8,231.76,83404,CharityCBundy@bing.com,324173082,1 year or more,3+ years,3+ years,Monthly,Home,Mobile,Bills,3723,583,578,562,668,613,Bad
6070b1cdb8,800,1969-01-25,Approved,True,1000,True,2011-02-07 08:26:22,6,True,13,123.82,800,6,123.82,84047,FredaPKeese@yahoo.com,124302150,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Home,Car,2600,601,554,532,635,582,Bad
88430e498e,800,1986-02-16,Approved,True,850,True,2011-02-07 10:02:04,8,True,13,77.39,500,6,77.39,83704,ArthurOCumberbatch@gmail.com,124103799,4-12 months,7-12 months,1-2 years,Bi-weekly,Mobile,Mobile,Bills,2400,541,609,654,706,602,Bad
6d67f94191,800,1978-02-16,Approved,True,795,True,2011-02-07 11:12:38,8,True,16,113.77,800,8,113.77,84111,BelindaJCarrillo@yahoo.com,124001545,1 year or more,1-2 years,1-2 years,Semi-monthly,Mobile,,Other,5800,512,595,631,681,623,Good
7b96e853cc,800,1960-05-05,Approved,False,980,True,2011-02-07 13:01:25,5,True,10,147.47,800,5,147.47,83237,RuthLCash@bing.com,124300107,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Medical,856,760,599,638,680,630,Good
2e99f32a0f,400,1967-04-04,Approved,True,250,True,2011-02-07 15:41:47,8,True,13,61.91,400,6,61.91,84770,JamesMCorlett@hotmail.com,124001545,1 year or more,6 months or less,1-2 years,Bi-weekly,Mobile,Home,Bills,1200,544,529,536,636,592,Bad
376823ba2e,800,1978-07-17,Approved,True,0,True,2011-02-08 06:19:19,8,True,6,171.75,500,6,171.75,57274,BonnyKScott@yahoo.com,91408734,1 year or more,7-12 months,7-12 months,Monthly,Mobile,Mobile,Bills,1600,530,540,531,650,567,Bad
7eb8b99253,500,1966-09-02,Approved,True,300,False,2011-02-08 08:25:01,5,True,10,94.7,500,5,94.7,83401,SandraEFifield@aol.com,124103799,1 year or more,1-2 years,1-2 years,Semi-monthly,Mobile,Work,Bills,2000,583,604,649,670,616,Bad
edd95b1230,600,1972-09-14,Approved,True,1325,True,2011-02-08 08:27:10,5,True,10,113.64,600,5,113.64,84403,LenaMHammond@gmail.com,73972181,1 year or more,1-2 years,1-2 years,Semi-monthly,Mobile,,Rent,4526,593,592,602,680,631,Good
82dddc3f9c,800,1983-06-23,Approved,True,170,False,2011-02-08 09:10:14,6,True,12,84.03,500,6,84.03,83202,IvanPSimmons@hotmail.com,324173655,1 year or more,1-2 years,3+ years,Semi-monthly,Home,Work,Other,2078,596,537,616,622,574,Good
7c853daa86,700,1979-04-13,Approved,True,565,True,2011-02-08 09:39:16,3,True,6,136.0,500,3,136.0,84118,BeckyFRasmussen@aol.com,61113415,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills,2766,716,545,617,627,546,Bad
96a9e01373,500,1986-06-23,Approved,True,675,False,2011-02-08 12:26:04,5,True,10,94.7,500,5,94.7,84639,MarcusSBayer@yahoo.com,324377516,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Car,4400,596,631,677,723,610,Good
17b4466f1d,500,1973-06-26,Approved,True,1000,True,2011-02-08 12:35:21,5,True,10,92.17,500,5,92.17,57701,DanielaRShort@aol.com,91408734,1 year or more,3+ years,6 months or less,Bi-weekly,Home,Mobile,Bills,3068,536,516,554,657,571,Bad
d758a589d6,500,1966-01-13,Approved,False,800,False,2011-02-08 15:22:41,8,True,8,144.85,500,8,144.85,84010,JeanEHunter@bing.com,124001545,1 year or more,3+ years,7-12 months,Monthly,Mobile,,Other,8100,563,599,578,680,630,Good
5333a9edaf,500,1964-08-22,Approved,True,580,False,2011-02-08 15:27:58,6,True,13,77.39,500,6,77.39,57073,MonserrateRPayne@yahoo.com,91400046,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Bills,4000,644,564,610,641,601,Good
1975c2bd61,500,1971-12-20,Approved,False,525,True,2011-02-09 10:40:16,3,True,6,138.48,500,3,138.48,83401,WilliamCJarrell@hotmail.com,124103799,3 months or less,6 months or less,1-2 years,Semi-monthly,Mobile,,Bills,2144,425,590,617,613,601,Good
d8df680256,800,1961-03-02,Approved,True,400,True,2011-02-09 14:06:54,8,True,13,77.39,500,6,77.39,83858,KelleyNWelsh@aol.com,125100089,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Bills,1140,221,584,638,689,631,Good
34ddb612ce,400,1985-10-17,Approved,True,670,True,2011-02-09 15:31:21,3,True,6,108.8,400,3,108.8,84116,SueTAlvarado@aol.com,124302150,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Mobile,Bills,1260,539,527,553,648,583,Good
92a609fdd2,400,1963-10-01,Approved,True,950,True,2011-02-09 20:55:27,5,True,10,73.74,400,5,73.74,84047,RickyTGaines@yahoo.com,324377202,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Bills,2200,641,581,587,680,595,Bad
c9463c892c,600,1959-01-06,Approved,True,850,True,2011-02-09 21:27:21,6,True,13,92.87,600,6,92.87,84103,KennithLYeager@yahoo.com,124001545,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Car,3760,616,596,647,701,624,Bad
4c59c27c0c,500,1983-01-16,Approved,True,100,True,2011-02-10 08:29:26,5,True,10,92.17,500,5,92.17,57701,MaryDNord@bing.com,91408501,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,,Car,1223,538,569,624,642,596,Good
20fec41f02,800,1949-10-16,Approved,False,480,False,2011-02-10 16:37:32,8,True,6,171.75,500,6,171.75,84117,CherylHSolis@aol.com,124000054,1 year or more,3+ years,1-2 years,Monthly,Mobile,Home,Other,3000,577,525,532,653,603,Bad
4319dcde64,500,1979-04-26,Approved,False,0,True,2011-02-10 18:39:57,8,True,13,77.39,500,6,77.39,84117,MyeshaRTrask@gmail.com,124002971,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Bills,3660,555,586,603,636,610,Good
7885dd6693,800,1961-12-31,Approved,False,1188,False,2011-02-11 00:41:49,8,True,16,113.77,800,8,113.77,84015,TonyKEncinas@yahoo.com,124002971,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills,3400,661,645,683,708,649,Bad
bb301c7ee5,300,1982-12-21,Approved,True,350,False,2011-02-11 07:18:00,5,True,10,56.82,300,5,56.82,83712,JessieHGoodin@gmail.com,123103716,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,,Other,2400,762,623,674,721,610,Bad
81812d1b65,500,1964-08-04,Approved,False,705,True,2011-02-11 10:09:48,5,True,10,92.17,500,5,92.17,57107,StephenPHickson@bing.com,51000017,4-12 months,3+ years,1-2 years,Bi-weekly,Mobile,Work,Other,2200,423,585,623,636,614,Bad
7d510a8204,500,1976-06-25,Approved,True,0,True,2011-02-11 10:31:08,3,True,6,136.0,500,3,136.0,84062,MargieHTabor@hotmail.com,124001545,1 year or more,7-12 months,7-12 months,Bi-weekly,Mobile,Home,Car,1100,579,501,516,612,581,Bad
97597c294f,800,1960-06-04,Approved,False,1123,True,2011-02-11 12:09:52,5,True,5,310.25,800,5,310.25,84404,YvonneWCummings@yahoo.com,124002971,1 year or more,3+ years,1-2 years,Monthly,Home,Mobile,Other,4191,766,620,624,680,631,Good
44b43fb59c,500,1944-08-11,Approved,False,640,True,2011-02-12 07:40:27,4,True,8,108.48,500,4,108.48,84651,TrishaKBates@hotmail.com,124002971,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Home,Car,3360,614,569,581,680,612,Good
a7ff4f3fd5,500,1967-01-16,Approved,True,1025,False,2011-02-12 11:20:02,3,True,6,138.48,500,3,138.48,57013,MarySHurtt@aol.com,91400036,1 year or more,3+ years,7-12 months,Semi-monthly,Mobile,Home,Other,4000,588,522,517,643,573,Good
70686a0842,800,1980-06-29,Approved,True,1000,True,2011-02-12 15:44:04,8,True,17,105.88,800,8,105.88,84058,GaryAPatton@yahoo.com,124001545,1 year or more,6 months or less,7-12 months,Bi-weekly,Mobile,,Rent,2800,525,668,673,715,639,Bad
4f21a2d05a,800,1976-10-06,Approved,False,1053,True,2011-02-12 17:55:09,8,True,8,231.76,800,8,231.76,83404,JenniferCFillmore@bing.com,124100417,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Other,3200,669,598,596,680,631,Good
